PostId,PostTypeId,AcceptedAnswerId,CreationDate,AnswerCount,ParentId,Title,CommentCount,ViewCount,Score,LastActivityDate,FavoriteCount,OwnerUserId,ClosedDate
67998,2,N/A,b'2017-11-18T06:54:52.053',N/A,65987,N/A,b'3',N/A,b'1',b'2017-11-18T06:54:52.053',N/A,b'28022',N/A
68020,2,N/A,b'2017-11-18T20:26:11.883',N/A,46243,N/A,b'1',N/A,b'0',b'2017-11-18T22:32:10.257',N/A,b'38212',N/A
68023,1,N/A,b'2017-11-18T22:43:01.223',b'2',N/A,b'How to search NCBI in bulk for a list of accession numbers?',b'4',b'429',b'2',b'2018-12-16T17:06:15.687',N/A,b'14815',N/A
68026,1,N/A,b'2017-11-18T23:33:23.107',b'1',N/A,b'What percent am I?',b'2',b'42',b'-1',b'2017-11-19T00:36:22.683',N/A,b'38217',N/A
68027,1,N/A,b'2017-11-18T23:33:53.947',b'1',N/A,b'How to Calculate how many times an enzyme would cut a plasmid',b'1',b'342',b'0',b'2017-11-20T07:20:54.160',N/A,b'38218',N/A
68030,2,N/A,b'2017-11-19T00:28:54.277',N/A,68026,N/A,b'6',N/A,b'3',b'2017-11-19T00:36:22.683',N/A,b'4108',N/A
68037,1,N/A,b'2017-11-19T05:10:28.033',b'1',N/A,"b'Reason for name ""Motile sperm domain-containing protein 2"" if it has nothing to do with sperm'",b'7',b'50',b'0',b'2017-11-20T20:05:55.537',b'1',b'38222',N/A
68048,2,N/A,b'2017-11-19T19:29:17.510',N/A,68037,N/A,b'1',N/A,b'2',b'2017-11-20T20:05:55.537',N/A,b'9523',N/A
68049,2,N/A,b'2017-11-19T19:49:12.880',N/A,68027,N/A,b'0',N/A,b'1',b'2017-11-19T19:49:12.880',N/A,b'9523',N/A
68055,1,b'68061',b'2017-11-19T22:37:43.240',b'1',N/A,b'Question on the concept of mitochondrial Eve',b'2',b'165',b'0',b'2017-11-20T08:25:09.670',N/A,b'37233',b'2017-11-27T09:10:22.967'
68061,2,N/A,b'2017-11-20T02:54:15.217',N/A,68055,N/A,b'1',N/A,b'3',b'2017-11-20T02:54:15.217',N/A,b'231',N/A
68069,1,N/A,b'2017-11-20T10:36:43.117',b'1',N/A,b'Gene density percentage',b'0',b'89',b'1',b'2017-11-20T22:39:49.323',N/A,b'38243',N/A
68071,1,b'68072',b'2017-11-20T11:22:01.923',b'1',N/A,b'tissue-specific expression of homolog genes',b'0',b'24',b'0',b'2017-11-20T11:33:37.750',N/A,b'1916',N/A
68072,2,N/A,b'2017-11-20T11:33:37.750',N/A,68071,N/A,b'2',N/A,b'1',b'2017-11-20T11:33:37.750',N/A,b'37963',N/A
68076,2,N/A,b'2017-11-20T12:55:56.597',N/A,68023,N/A,b'0',N/A,b'1',b'2017-11-20T12:55:56.597',N/A,b'1486',N/A
68078,2,N/A,b'2017-11-20T13:57:19.970',N/A,68069,N/A,b'0',N/A,b'1',b'2017-11-20T21:23:26.227',N/A,N/A,N/A
68119,1,b'68120',b'2017-11-21T15:42:36.560',b'1',N/A,b'Protein molar mass from Uniprot ID?',b'0',b'57',b'2',b'2017-11-28T11:08:36.280',b'1',b'561',N/A
68120,2,N/A,b'2017-11-21T17:05:22.670',N/A,68119,N/A,b'5',N/A,b'4',b'2017-11-28T11:08:36.280',N/A,b'12923',N/A
68138,1,N/A,b'2017-11-22T04:45:11.373',b'1',N/A,b'Limit on the Number of Facial Phenotype',b'2',b'124',b'1',b'2017-11-22T14:06:50.460',N/A,b'38285',b'2017-12-06T17:50:28.130'
68143,2,N/A,b'2017-11-22T09:34:23.650',N/A,59132,N/A,b'0',N/A,b'1',b'2017-11-22T09:34:23.650',N/A,b'29954',N/A
68159,2,N/A,b'2017-11-22T14:06:50.460',N/A,68138,N/A,b'3',N/A,b'-1',b'2017-11-22T14:06:50.460',N/A,b'36466',N/A
68194,1,b'68217',b'2017-11-23T06:21:38.500',b'3',N/A,b'Is it possible to artificially select for flight in pigs?',b'3',b'162',b'1',b'2018-01-15T02:20:43.780',N/A,b'38139',N/A
68207,2,N/A,b'2017-11-23T13:55:08.120',N/A,68194,N/A,b'0',N/A,b'1',b'2017-11-23T13:55:08.120',N/A,b'37963',N/A
68217,2,N/A,b'2017-11-23T17:24:54.537',N/A,68194,N/A,b'1',N/A,b'4',b'2018-01-15T02:20:43.780',N/A,b'4108',N/A
68265,2,N/A,b'2017-11-25T02:32:14.577',N/A,65691,N/A,b'0',N/A,b'1',b'2017-11-25T02:32:14.577',N/A,b'38362',N/A
68278,1,N/A,b'2017-11-25T19:03:38.390',b'1',N/A,b'Book recommendations: biological data analysis/error',b'0',b'326',b'2',b'2017-11-25T19:32:09.917',b'0',b'35338',N/A
68279,2,N/A,b'2017-11-25T19:17:05.910',N/A,68278,N/A,b'2',N/A,b'1',b'2017-11-25T19:32:09.917',N/A,b'4108',N/A
68304,1,N/A,b'2017-11-26T17:59:06.480',b'1',N/A,b'Genetics... Translocation',b'0',b'37',b'0',b'2018-01-25T20:18:48.030',N/A,b'36954',N/A
68305,2,N/A,b'2017-11-26T18:47:49.353',N/A,68304,N/A,b'0',N/A,b'1',b'2017-11-26T18:47:49.353',N/A,b'38362',N/A
68317,2,N/A,b'2017-11-27T05:11:06.817',N/A,67990,N/A,b'0',N/A,b'1',b'2017-11-27T05:11:06.817',N/A,b'6726',N/A
68363,2,N/A,b'2017-11-28T11:43:24.393',N/A,65413,N/A,b'1',N/A,b'0',b'2017-11-28T11:43:24.393',N/A,b'38445',N/A
68365,2,N/A,b'2017-11-28T12:07:05.050',N/A,65413,N/A,b'1',N/A,b'0',b'2017-11-28T12:07:05.050',N/A,b'38446',N/A
68378,1,b'68379',b'2017-11-28T21:11:13.687',b'1',N/A,b'Are pheromones capable of activating changes to the Phenotype of a complex organism?',b'0',b'37',b'1',b'2017-11-28T21:56:11.643',N/A,b'38464',N/A
68379,2,N/A,b'2017-11-28T21:22:29.650',N/A,68378,N/A,b'0',N/A,b'0',b'2017-11-28T21:22:29.650',N/A,b'4108',N/A
68418,1,N/A,b'2017-11-30T02:04:58.247',b'1',N/A,b'Proteins that cannot form biofilm?',b'0',b'41',b'2',b'2017-12-01T13:29:27.523',N/A,b'22824',N/A
68424,1,b'68425',b'2017-11-30T09:15:40.917',b'1',N/A,b'How is single nucleotide polymorphism denoted?',b'0',b'36',b'1',b'2017-11-30T09:29:25.220',N/A,b'37934',N/A
68425,2,N/A,b'2017-11-30T09:29:25.220',N/A,68424,N/A,b'0',N/A,b'1',b'2017-11-30T09:29:25.220',N/A,b'38419',N/A
68440,1,N/A,b'2017-11-30T18:58:35.803',b'1',N/A,b'Details of NeedlemanWunsch algorithm',b'1',b'638',b'4',b'2018-11-30T02:54:29.460',b'3',b'38539',N/A
68447,1,N/A,b'2017-11-30T22:04:28.400',b'2',N/A,b'How does sexual reproduction generate more genetic variation?',b'0',b'539',b'1',b'2018-01-29T23:09:01.523',N/A,b'37834',N/A
68449,2,N/A,b'2017-11-30T22:24:37.570',N/A,68447,N/A,b'0',N/A,b'1',b'2017-11-30T22:24:37.570',N/A,b'4108',N/A
68450,2,N/A,b'2017-11-30T22:41:19.910',N/A,68447,N/A,b'0',N/A,b'1',b'2017-11-30T22:41:19.910',N/A,b'28022',N/A
68463,2,N/A,b'2017-12-01T13:17:33.260',N/A,68418,N/A,b'0',N/A,b'2',b'2017-12-01T13:29:27.523',N/A,N/A,N/A
68469,2,N/A,b'2017-12-01T17:54:55.440',N/A,68440,N/A,b'2',N/A,b'7',b'2017-12-02T13:58:29.380',N/A,N/A,N/A
68493,2,N/A,b'2017-12-02T18:27:44.867',N/A,16621,N/A,b'0',N/A,b'1',b'2019-07-29T18:55:05.930',N/A,b'500',N/A
68586,1,b'69090',b'2017-12-06T01:03:57.353',b'1',N/A,b'Overexpression by integration of an additional copy vs promoter exchange',b'0',b'125',b'3',b'2017-12-26T22:28:09.487',N/A,b'38712',N/A
68589,1,N/A,b'2017-12-06T01:38:47.300',b'2',N/A,"b'Unsure about definition of ""n"" and ""C"" values in mitosis'",b'0',b'7716',b'-1',b'2019-02-04T03:05:20.427',N/A,b'37834',N/A
68599,2,N/A,b'2017-12-06T13:37:50.953',N/A,66087,N/A,b'0',N/A,b'1',b'2017-12-06T13:37:50.953',N/A,b'12923',N/A
68610,1,N/A,b'2017-12-06T23:45:54.527',b'2',N/A,b'Question about phylogenies and DNA sequencing',b'0',b'48',b'0',b'2017-12-07T01:43:06.303',N/A,b'37834',N/A
68611,2,N/A,b'2017-12-07T00:02:01.073',N/A,68610,N/A,b'3',N/A,b'0',b'2017-12-07T00:02:01.073',N/A,b'5148',N/A
68612,2,N/A,b'2017-12-07T01:43:06.303',N/A,68610,N/A,b'0',N/A,b'1',b'2017-12-07T01:43:06.303',N/A,b'37963',N/A
68626,1,N/A,b'2017-12-07T14:01:39.557',b'0',N/A,b'Treatment validation on mouse models',b'0',b'14',b'1',b'2017-12-07T15:06:58.247',N/A,b'38747',N/A
68707,1,N/A,b'2017-12-10T21:05:38.180',b'1',N/A,b'Training Data for Secondary Protein Structure prediction using neural network',b'0',b'98',b'0',b'2018-01-10T16:34:35.637',N/A,b'38827',N/A
68717,1,N/A,b'2017-12-11T07:47:40.543',b'1',N/A,"b""Don't understand how multiple replication bubbles work""",b'1',b'1332',b'0',b'2017-12-11T10:58:10.290',N/A,b'37834',N/A
68718,2,N/A,b'2017-12-11T10:58:10.290',N/A,68717,N/A,b'2',N/A,b'3',b'2017-12-11T10:58:10.290',N/A,b'36658',N/A
68724,2,N/A,b'2017-12-11T15:43:58.487',N/A,68707,N/A,b'0',N/A,b'2',b'2017-12-11T15:43:58.487',N/A,b'703',N/A
68730,2,N/A,b'2017-12-11T20:41:09.497',N/A,65694,N/A,b'0',N/A,b'0',b'2017-12-11T20:41:09.497',N/A,b'36658',N/A
68754,2,N/A,b'2017-12-12T18:22:41.067',N/A,67777,N/A,b'0',N/A,b'0',b'2017-12-12T18:22:41.067',N/A,b'5148',N/A
68782,1,N/A,b'2017-12-13T21:21:55.100',b'1',N/A,b'What is the probability that there are no substitution between an ancestor and a modern individual?',b'0',b'76',b'0',b'2017-12-23T22:33:13.893',N/A,b'38894',N/A
68786,2,N/A,b'2017-12-13T23:25:45.277',N/A,68782,N/A,b'2',N/A,b'1',b'2017-12-23T22:33:13.893',N/A,b'4108',N/A
68844,1,b'68847',b'2017-12-15T23:00:49.290',b'1',N/A,b'Molecular genetics textbook (free?) suggestion for first time',b'2',b'329',b'0',b'2017-12-16T01:30:52.407',N/A,b'14815',N/A
68847,2,N/A,b'2017-12-16T01:30:52.407',N/A,68844,N/A,b'0',N/A,b'1',b'2017-12-16T01:30:52.407',N/A,b'38635',N/A
68849,1,N/A,b'2017-12-16T06:16:22.493',b'1',N/A,b'How does allele dominance work in polyploid organisms?',b'0',b'783',b'4',b'2017-12-29T08:29:34.567',b'1',b'9601',N/A
68885,2,N/A,b'2017-12-17T22:39:16.093',N/A,487,N/A,b'0',N/A,b'1',b'2017-12-18T09:24:30.143',N/A,b'8952',N/A
68966,1,b'68975',b'2017-12-21T06:23:08.767',b'2',N/A,b'Geographic regions as subpopulations/demes',b'0',b'66',b'1',b'2017-12-21T13:03:57.690',N/A,b'38146',N/A
68968,2,N/A,b'2017-12-21T10:15:09.853',N/A,68966,N/A,b'1',N/A,b'0',b'2017-12-21T10:15:09.853',N/A,b'4108',N/A
68969,1,N/A,b'2017-12-21T11:14:08.007',b'1',N/A,b'Are there differences between the activation proteins of Eukaryotes and those of Prokaryotes',b'0',b'43',b'1',b'2017-12-22T08:40:01.663',N/A,b'39057',N/A
68975,2,N/A,b'2017-12-21T13:03:57.690',N/A,68966,N/A,b'3',N/A,b'-1',b'2017-12-21T13:03:57.690',N/A,b'37963',N/A
68998,2,N/A,b'2017-12-22T08:40:01.663',N/A,68969,N/A,b'1',N/A,b'-1',b'2017-12-22T08:40:01.663',N/A,b'15138',N/A
69090,2,N/A,b'2017-12-26T22:28:09.487',N/A,68586,N/A,b'0',N/A,b'1',b'2017-12-26T22:28:09.487',N/A,b'38998',N/A
69093,1,b'69115',b'2017-12-27T00:13:49.410',b'1',N/A,b'Why does deamination in the lagging strand lead to an increase in the relative number of guanine and thymine to cytosine and adenine?',b'4',b'211',b'0',b'2019-09-22T23:26:41.410',N/A,b'39149',N/A
69100,2,N/A,b'2017-12-27T11:17:12.543',N/A,67281,N/A,b'0',N/A,b'0',b'2017-12-27T13:33:01.720',N/A,N/A,N/A
69104,1,b'72965',b'2017-12-27T14:41:37.277',b'1',N/A,b'Recommended reading to quickly get up to speed on infectious diseases',b'2',b'43',b'3',b'2018-05-02T13:40:51.390',b'1',b'39161',N/A
69115,2,N/A,b'2017-12-27T21:19:20.950',N/A,69093,N/A,b'9',N/A,b'-1',b'2017-12-31T18:54:16.577',N/A,b'22392',N/A
69146,1,N/A,b'2017-12-28T19:51:17.183',b'1',N/A,b'What is the difference between nucleotide polymorphism () and nucleotide diversity ()?',b'0',b'723',b'3',b'2018-03-16T10:12:13.787',N/A,b'18708',N/A
69147,2,N/A,b'2017-12-28T20:44:51.333',N/A,69146,N/A,b'1',N/A,b'1',b'2017-12-28T20:44:51.333',N/A,b'4108',N/A
69156,2,N/A,b'2017-12-29T08:19:41.777',N/A,68849,N/A,b'0',N/A,b'3',b'2017-12-29T08:29:34.567',N/A,b'39179',N/A
69172,1,b'69182',b'2017-12-29T20:16:02.237',b'1',N/A,b'Simulating Migration in SimBit Software Program',b'0',b'64',b'1',b'2017-12-30T19:34:09.257',N/A,b'38146',N/A
69175,2,N/A,b'2017-12-29T21:14:48.810',N/A,68589,N/A,b'3',N/A,b'-1',b'2017-12-30T18:59:42.650',N/A,b'39195',N/A
69182,2,N/A,b'2017-12-30T12:33:14.573',N/A,69172,N/A,b'5',N/A,b'0',b'2017-12-30T19:34:09.257',N/A,b'4108',N/A
69194,1,N/A,b'2017-12-31T19:49:09.727',b'1',N/A,b'How can individual strands of coat hair have only a single color when considering codominance?',b'6',b'84',b'2',b'2017-12-31T23:34:10.040',b'1',b'39250',N/A
69195,2,N/A,b'2017-12-31T20:23:23.350',N/A,69194,N/A,b'3',N/A,b'1',b'2017-12-31T23:24:44.467',N/A,b'4108',N/A
69261,1,N/A,b'2018-01-03T12:03:16.013',b'1',N/A,b'Is my Y-chromosome the same at 78 as it was at 18?',b'3',b'56',b'0',b'2018-01-03T18:01:15.337',N/A,b'39310',N/A
69271,2,N/A,b'2018-01-03T18:01:15.337',N/A,69261,N/A,b'0',N/A,b'3',b'2018-01-03T18:01:15.337',N/A,b'5148',N/A
69273,1,N/A,b'2018-01-03T19:03:00.577',b'1',N/A,b'Can a gene be inactivated using CRISPR if it is not in the interspace of short palindromic repeats?',b'1',b'88',b'2',b'2018-01-05T00:41:32.980',b'1',b'37068',N/A
69277,2,N/A,b'2018-01-03T21:05:35.190',N/A,69273,N/A,b'0',N/A,b'3',b'2018-01-03T21:05:35.190',N/A,b'6307',N/A
69281,1,b'69282',b'2018-01-04T01:36:00.477',b'1',N/A,"b'What is a ""segregating gene""?'",b'0',b'166',b'0',b'2018-01-04T02:00:23.440',N/A,N/A,N/A
69282,2,N/A,b'2018-01-04T02:00:23.440',N/A,69281,N/A,b'3',N/A,b'0',b'2018-01-04T02:00:23.440',N/A,b'4108',N/A
69304,1,b'69307',b'2018-01-04T20:52:29.453',b'5',N/A,b'Are there examples of cells with more than one nucleus?',b'1',b'5495',b'18',b'2019-03-27T09:58:13.673',b'4',b'31498',N/A
69307,2,N/A,b'2018-01-04T21:47:08.953',N/A,69304,N/A,b'2',N/A,b'26',b'2019-03-27T02:18:09.473',N/A,b'4108',N/A
69308,2,N/A,b'2018-01-04T22:01:20.983',N/A,69304,N/A,b'0',N/A,b'8',b'2019-03-27T09:58:13.673',N/A,b'38948',N/A
69310,2,N/A,b'2018-01-04T23:56:20.147',N/A,69304,N/A,b'0',N/A,b'11',b'2018-01-04T23:56:20.147',N/A,b'39351',N/A
69324,2,N/A,b'2018-01-05T14:06:43.520',N/A,69304,N/A,b'0',N/A,b'4',b'2018-01-05T14:06:43.520',N/A,b'6093',N/A
69368,1,N/A,b'2018-01-06T13:57:32.387',b'1',N/A,b'What would be the Hardy-Weinberg equilibrium condition for a population of haploid organism?',b'2',b'511',b'1',b'2018-01-06T15:16:28.680',N/A,b'27139',N/A
69370,2,N/A,b'2018-01-06T15:16:28.680',N/A,69368,N/A,b'0',N/A,b'1',b'2018-01-06T15:16:28.680',N/A,b'4108',N/A
69379,2,N/A,b'2018-01-06T21:59:06.967',N/A,66019,N/A,b'0',N/A,b'0',b'2018-01-06T21:59:06.967',N/A,N/A,N/A
69381,2,N/A,b'2018-01-07T02:28:47.170',N/A,67133,N/A,b'1',N/A,b'2',b'2018-01-07T02:28:47.170',N/A,b'36644',N/A
69407,1,N/A,b'2018-01-08T08:11:48.087',b'1',N/A,"b""Gene copies vs. gene paralogs - what's the difference?""",b'0',b'92',b'1',b'2018-01-08T13:28:24.350',N/A,b'39416',N/A
69411,2,N/A,b'2018-01-08T13:13:24.107',N/A,69407,N/A,b'0',N/A,b'1',b'2018-01-08T13:28:24.350',N/A,b'37963',N/A
69431,1,N/A,b'2018-01-09T06:52:17.580',b'0',N/A,b'How much DNA does a species lose after post-polyploidization genome downsizing?',b'0',b'38',b'2',b'2018-01-09T23:16:31.567',N/A,b'37566',N/A
69435,1,N/A,b'2018-01-09T10:32:35.517',b'0',N/A,b'Can telegony happen in humans like in Telostylinus angusticollis?',b'3',b'627',b'2',b'2018-01-22T01:31:05.613',b'1',b'38619',N/A
69471,2,N/A,b'2018-01-10T09:27:10.567',N/A,69304,N/A,b'0',N/A,b'1',b'2018-01-12T05:05:44.347',N/A,b'32575',N/A
69513,1,b'69515',b'2018-01-11T19:31:21.720',b'1',N/A,b'Low migration rate in Papadopoulou et al. (2008)',b'0',b'30',b'0',b'2018-01-11T22:49:39.793',N/A,b'38146',N/A
69515,2,N/A,b'2018-01-11T20:01:01.433',N/A,69513,N/A,b'0',N/A,b'2',b'2018-01-11T22:49:39.793',N/A,b'4108',N/A
69559,2,N/A,b'2018-01-13T17:53:34.213',N/A,5524,N/A,b'0',N/A,b'0',b'2018-01-13T17:53:34.213',N/A,b'31141',N/A
69560,1,N/A,b'2018-01-13T18:17:03.053',b'1',N/A,b'How to pipe Bwa-mem output without saving SAM file',b'1',b'413',b'2',b'2018-01-15T08:14:04.050',N/A,b'39537',N/A
69574,2,N/A,b'2018-01-14T10:24:23.837',N/A,69560,N/A,b'0',N/A,b'2',b'2018-01-15T08:14:04.050',N/A,b'39538',N/A
69582,2,N/A,b'2018-01-14T21:35:51.633',N/A,68194,N/A,b'0',N/A,b'0',b'2018-01-14T21:35:51.633',N/A,b'39550',N/A
69625,1,N/A,b'2018-01-16T09:17:32.497',b'1',N/A,b'What is the difference between gene expression and protein synthesis?',b'2',b'2433',b'0',b'2018-01-17T16:27:46.907',b'0',b'39586',b'2018-01-19T20:20:57.377'
69650,2,N/A,b'2018-01-17T00:35:49.923',N/A,44052,N/A,b'0',N/A,b'1',b'2018-01-17T00:35:49.923',N/A,b'39604',N/A
69655,1,b'69672',b'2018-01-17T05:26:17.770',b'1',N/A,b'Subtracting shared DNA with half-sibling',b'0',b'140',b'1',b'2018-02-09T06:59:05.480',b'1',b'1098',N/A
69656,2,N/A,b'2018-01-17T06:45:54.243',N/A,23693,N/A,b'0',N/A,b'2',b'2018-01-17T07:24:19.173',N/A,b'5551',N/A
69661,2,N/A,b'2018-01-17T16:27:46.907',N/A,69625,N/A,b'0',N/A,b'1',b'2018-01-17T16:27:46.907',N/A,b'30170',N/A
69672,2,N/A,b'2018-01-17T23:38:26.790',N/A,69655,N/A,b'1',N/A,b'2',b'2018-01-17T23:38:26.790',N/A,b'231',N/A
69680,1,N/A,b'2018-01-18T06:44:36.753',b'0',N/A,b'Mechanism behind Philadelphia chromosome translocation?',b'1',b'86',b'4',b'2019-05-18T22:57:29.653',b'1',b'1098',N/A
69760,1,b'69767',b'2018-01-20T15:34:58.653',b'1',N/A,"b'Practical Question about Evolution, Population Genetics and Speciation'",b'3',b'114',b'3',b'2018-01-20T20:47:52.907',N/A,b'38205',N/A
69767,2,N/A,b'2018-01-20T20:47:52.907',N/A,69760,N/A,b'0',N/A,b'1',b'2018-01-20T20:47:52.907',N/A,b'4108',N/A
69773,1,N/A,b'2018-01-21T00:29:57.633',b'1',N/A,b'Pseudoautosomal regions of the X chromosome showing heterozgyosity',b'0',b'125',b'0',b'2018-01-21T07:19:12.197',N/A,b'39701',N/A
69790,2,N/A,b'2018-01-21T07:11:57.590',N/A,69773,N/A,b'0',N/A,b'1',b'2018-01-21T07:19:12.197',N/A,b'231',N/A
69837,2,N/A,b'2018-01-22T23:24:50.400',N/A,16806,N/A,b'1',N/A,b'0',b'2018-01-22T23:24:50.400',N/A,b'22441',N/A
69902,2,N/A,b'2018-01-24T17:48:45.483',N/A,65691,N/A,b'0',N/A,b'1',b'2018-01-24T17:48:45.483',N/A,b'5148',N/A
69951,1,N/A,b'2018-01-26T15:47:40.867',b'2',N/A,b'Is a microspore diploid?',b'2',b'656',b'0',b'2019-04-18T14:27:35.443',N/A,b'39838',N/A
69984,1,N/A,b'2018-01-27T22:25:49.477',b'1',N/A,b'The total numbers of mutations on different branches of gene tree are independent or not?',b'5',b'50',b'1',b'2018-01-29T02:13:24.523',N/A,b'39872',N/A
70011,2,N/A,b'2018-01-29T02:11:38.347',N/A,69984,N/A,b'0',N/A,b'1',b'2018-01-29T02:11:38.347',N/A,b'39872',N/A
70045,1,N/A,b'2018-01-30T00:31:56.480',b'0',N/A,b'Is DNase treatment necessary before RNA sequencing?',b'0',b'236',b'1',b'2018-01-30T00:31:56.480',N/A,b'39149',N/A
70046,1,b'70047',b'2018-01-30T00:31:58.663',b'2',N/A,b'Mutations in organisms',b'1',b'57',b'0',b'2018-01-30T09:04:15.390',N/A,b'39915',N/A
70047,2,N/A,b'2018-01-30T00:35:58.903',N/A,70046,N/A,b'4',N/A,b'1',b'2018-01-30T00:35:58.903',N/A,b'37963',N/A
70057,2,N/A,b'2018-01-30T09:04:15.390',N/A,70046,N/A,b'0',N/A,b'0',b'2018-01-30T09:04:15.390',N/A,b'30170',N/A
70058,1,N/A,b'2018-01-30T10:23:12.197',b'1',N/A,b'Hardy-Weinberg sex linked formula',b'2',b'3357',b'0',b'2018-03-31T19:06:54.277',b'1',b'39922',N/A
70062,1,b'70074',b'2018-01-30T13:11:00.733',b'1',N/A,b'Where is DNA during the process of RNA extraction using Trisure?',b'0',b'99',b'1',b'2018-01-30T16:41:31.910',N/A,b'39149',N/A
70071,2,N/A,b'2018-01-30T16:11:13.790',N/A,70058,N/A,b'0',N/A,b'1',b'2018-01-30T18:32:38.393',N/A,b'4108',N/A
70074,2,N/A,b'2018-01-30T16:34:22.393',N/A,70062,N/A,b'3',N/A,b'1',b'2018-01-30T16:41:31.910',N/A,b'6307',N/A
70085,2,N/A,b'2018-01-31T10:06:16.653',N/A,61183,N/A,b'0',N/A,b'0',b'2018-01-31T11:26:17.353',N/A,b'8952',N/A
70090,1,N/A,b'2018-01-31T14:13:47.543',b'1',N/A,b'How can epigenetic changes be erased if they are inherited?',b'12',b'218',b'3',b'2018-03-20T08:34:22.263',N/A,b'29345',N/A
70105,1,b'70107',b'2018-01-31T21:34:16.657',b'1',N/A,b'Island model vs. stepping stone model',b'2',b'373',b'0',b'2018-01-31T22:29:23.813',N/A,b'38146',N/A
70107,2,N/A,b'2018-01-31T22:14:46.577',N/A,70105,N/A,b'0',N/A,b'2',b'2018-01-31T22:29:23.813',N/A,b'4108',N/A
70108,1,b'70112',b'2018-01-31T23:09:58.130',b'1',N/A,b'Should I use RNAseZAP on my bench and pipettes before RNA extraction?',b'0',b'242',b'1',b'2018-02-01T00:20:03.933',N/A,b'39149',N/A
70112,2,N/A,b'2018-02-01T00:20:03.933',N/A,70108,N/A,b'2',N/A,b'2',b'2018-02-01T00:20:03.933',N/A,b'30170',N/A
70131,1,N/A,b'2018-02-02T00:30:56.020',b'0',N/A,b'Should I use glycogen in isopropanol to precipitate RNA or does glycogen have harmful consequences on downstream protocols such as RNA seq?',b'0',b'58',b'1',b'2018-02-02T00:30:56.020',b'1',b'39149',N/A
70139,1,N/A,b'2018-02-02T13:34:50.123',b'1',N/A,"b'Recommendations for textbooks on statistical and quantitative genetics, and genetic epidemiology'",b'1',b'254',b'6',b'2018-06-16T10:58:14.083',b'1',b'29045',N/A
70143,1,b'70150',b'2018-02-02T15:54:57.980',b'1',N/A,b'Can pymol show cartoon (secondary structure) for a pdb of multiple frames?',b'8',b'393',b'1',b'2018-02-02T19:46:47.660',N/A,b'27912',N/A
70150,2,N/A,b'2018-02-02T19:46:47.660',N/A,70143,N/A,b'0',N/A,b'1',b'2018-02-02T19:46:47.660',N/A,b'6307',N/A
70172,1,b'70173',b'2018-02-03T22:16:38.090',b'2',N/A,b'Complete human rDNA sequence',b'1',b'179',b'-1',b'2018-06-08T19:18:57.680',b'1',b'40029',N/A
70173,2,N/A,b'2018-02-03T22:57:42.817',N/A,70172,N/A,b'0',N/A,b'0',b'2018-02-03T22:57:42.817',N/A,b'40029',N/A
70242,2,N/A,b'2018-02-06T12:12:37.017',N/A,64641,N/A,b'0',N/A,b'0',b'2018-02-06T12:12:37.017',N/A,b'30170',N/A
70268,1,b'70277',b'2018-02-07T07:41:44.570',b'1',N/A,b'What is a genome?',b'0',b'47',b'0',b'2018-02-07T15:33:43.387',N/A,b'17429',b'2018-02-07T16:39:26.693'
70277,2,N/A,b'2018-02-07T15:33:43.387',N/A,70268,N/A,b'0',N/A,b'2',b'2018-02-07T15:33:43.387',N/A,b'39149',N/A
70293,1,N/A,b'2018-02-07T22:53:16.357',b'0',N/A,b'What is the coefficient of relatedness between a queen bee and her daughter if the male that mated with the queen was the queens own son?',b'4',b'159',b'1',b'2018-02-28T12:36:30.780',N/A,b'24224',b'2018-03-07T23:12:39.167'
70324,1,N/A,b'2018-02-08T17:01:09.870',b'0',N/A,b'How much Open Access Data is there in genetics?',b'7',b'49',b'3',b'2018-02-08T17:21:02.160',N/A,b'4108',b'2019-02-01T15:03:12.017'
70365,1,b'70367',b'2018-02-09T19:06:48.000',b'2',N/A,"b'Gene terminology - is one gene a concrete, single physical sequence?'",b'1',b'57',b'3',b'2018-02-09T22:39:26.177',N/A,b'40176',N/A
70366,2,N/A,b'2018-02-09T19:22:16.950',N/A,70365,N/A,b'0',N/A,b'1',b'2018-02-09T22:39:26.177',N/A,b'4108',N/A
70367,2,N/A,b'2018-02-09T19:24:20.300',N/A,70365,N/A,b'0',N/A,b'2',b'2018-02-09T19:24:20.300',N/A,b'39149',N/A
70379,1,N/A,b'2018-02-10T00:18:06.667',b'1',N/A,b'Are mutations the cause of alleles?',b'0',b'161',b'0',b'2018-02-10T16:40:15.020',N/A,b'25457',N/A
70381,2,N/A,b'2018-02-10T03:50:13.937',N/A,70379,N/A,b'2',N/A,b'1',b'2018-02-10T03:50:13.937',N/A,b'40186',N/A
70383,1,b'70484',b'2018-02-10T05:43:09.423',b'2',N/A,b'When does genetic randomization happen?',b'1',b'109',b'3',b'2018-02-17T04:49:12.547',b'1',b'4344',N/A
70405,1,N/A,b'2018-02-11T04:30:52.207',b'1',N/A,b'Simple Autosomal Recessive question by a novice genetics student',b'0',b'27',b'-1',b'2018-02-11T11:40:06.200',N/A,b'40212',N/A
70407,2,N/A,b'2018-02-11T11:40:06.200',N/A,70405,N/A,b'0',N/A,b'0',b'2018-02-11T11:40:06.200',N/A,b'806',N/A
